IP,requests,downloads,downloadsPerRequests
278631,5,4,0.8
278632,25,1,0.04
278634,9,1,0.1111111111111111
278635,26,0,0.0
278637,14,1,0.07142857142857142
278638,2,1,0.5
278639,1,0,0.0
278640,65,1,0.015384615384615385
278641,1,0,0.0
278643,2,1,0.5
278644,7,0,0.0
278645,1,1,1.0
278651,2,0,0.0
278652,29,0,0.0
278653,4,0,0.0
278655,1,1,1.0
278656,5,0,0.0
278657,1,1,1.0
278659,1,0,0.0
278661,7,0,0.0
278662,2,0,0.0
278669,6,0,0.0
278674,892,1,0.0011210762331838565
278675,3,1,0.3333333333333333
278676,23,0,0.0
278678,4,0,0.0
278679,298,0,0.0
278680,3,1,0.3333333333333333
278681,1,1,1.0
278683,33,0,0.0
278684,11,1,0.09090909090909091
278685,56,1,0.017857142857142856
278689,4,0,0.0
278690,2,0,0.0
278692,21,1,0.047619047619047616
278693,9,1,0.1111111111111111
278695,3,0,0.0
278696,3,1,0.3333333333333333
278697,15,1,0.06666666666666667
278698,126,1,0.007936507936507936
278701,1,1,1.0
278703,1,0,0.0
278704,3,0,0.0
278708,654,0,0.0
278710,146,0,0.0
278711,94,1,0.010638297872340425
278712,3,0,0.0
278713,1,0,0.0
278714,92,0,0.0
278715,1,0,0.0
278716,39,0,0.0
278718,29,0,0.0
278720,114,0,0.0
278721,1,1,1.0
278722,14,0,0.0
278723,1,0,0.0
278724,196,0,0.0
278725,334,0,0.0
278726,1,1,1.0
278730,161,0,0.0
278731,8,0,0.0
278732,4,1,0.25
278734,9,0,0.0
278735,6,0,0.0
278736,54,0,0.0
278738,453,0,0.0
278739,9,1,0.1111111111111111
278740,1,1,1.0
278742,34,0,0.0
278743,4,1,0.25
278746,38,1,0.02631578947368421
278747,3,1,0.3333333333333333
278748,64,0,0.0
278750,16,0,0.0
278753,4,1,0.25
278755,2,0,0.0
278756,20,0,0.0
278758,71,1,0.014084507042253521
278759,6,0,0.0
278760,16,0,0.0
278763,54,1,0.018518518518518517
278764,4,0,0.0
278768,23,1,0.043478260869565216
278769,1,1,1.0
278771,125,1,0.008
278772,97,0,0.0
278774,2,0,0.0
278778,4,4,1.0
278779,1,1,1.0
278780,10,0,0.0
278781,15,0,0.0
278783,12,0,0.0
278788,142,0,0.0
278789,7,0,0.0
278791,2,1,0.5
278794,3,0,0.0
278795,1,0,0.0
278798,1,0,0.0
278799,42,0,0.0
278800,20,1,0.05
278802,110,0,0.0
278803,9,1,0.1111111111111111
278805,7,0,0.0
278806,160,0,0.0
278808,25,0,0.0
278809,12,0,0.0
278815,2,1,0.5
278816,15,0,0.0
278821,44,0,0.0
278822,123,0,0.0
278823,1,1,1.0
278824,85,0,0.0
278825,3,0,0.0
278828,1,1,1.0
278829,1,1,1.0
278830,4,1,0.25
278831,2,1,0.5
278832,4,0,0.0
278835,1,0,0.0
278837,1,1,1.0
278838,276,1,0.0036231884057971015
278840,44,0,0.0
278843,36,0,0.0
278844,7,0,0.0
278846,7,1,0.14285714285714285
278847,2,0,0.0
278848,2,0,0.0
278849,3,0,0.0
278854,1,1,1.0
278855,257,1,0.0038910505836575876
278859,1,0,0.0
278860,10,1,0.1
278861,5,1,0.2
278862,3,1,0.3333333333333333
278864,85,0,0.0
278865,18,1,0.05555555555555555
278866,8,0,0.0
278867,8,0,0.0
278870,1,0,0.0
278872,5,0,0.0
278874,13,0,0.0
278877,3,0,0.0
278879,24,0,0.0
278880,2,1,0.5
278882,2,1,0.5
278883,18,0,0.0
278886,22,0,0.0
278888,10,0,0.0
278890,5,1,0.2
278891,19,0,0.0
278897,1,1,1.0
278898,5,1,0.2
278900,29,0,0.0
278902,1,0,0.0
278904,1,0,0.0
278906,1,0,0.0
278910,1,1,1.0
278911,1,1,1.0
278912,2,0,0.0
278916,322,0,0.0
278919,4,0,0.0
278920,31,1,0.03225806451612903
278924,675,0,0.0
278925,5,3,0.6
278926,8,1,0.125
278928,49,0,0.0
278930,3,0,0.0
278931,3,1,0.3333333333333333
278933,21,1,0.047619047619047616
278935,1,0,0.0
278937,44,0,0.0
278938,17,1,0.058823529411764705
278939,1,0,0.0
278940,12,1,0.08333333333333333
278941,1,1,1.0
278944,16,0,0.0
278946,4,0,0.0
278947,13,0,0.0
278948,1,1,1.0
278951,1,0,0.0
278952,68,1,0.014705882352941176
278953,1,1,1.0
278955,7,0,0.0
278958,29,1,0.034482758620689655
278960,5,0,0.0
278961,3,1,0.3333333333333333
278962,6,0,0.0
278963,6,0,0.0
278964,7,0,0.0
278965,86,0,0.0
278966,2,1,0.5
278967,1,1,1.0
278969,1,0,0.0
278970,7,1,0.14285714285714285
278972,90,0,0.0
278975,34,0,0.0
278977,1,0,0.0
278978,35,1,0.02857142857142857
278982,5,1,0.2
278984,3,1,0.3333333333333333
278985,9,0,0.0
278988,32,10,0.3125
278990,4,1,0.25
278991,16,1,0.0625
278992,450,1,0.0022222222222222222
278993,8,0,0.0
278994,1,1,1.0
279001,7,1,0.14285714285714285
279004,1,0,0.0
279005,1,1,1.0
279006,1,1,1.0
279007,10,0,0.0
279009,1,0,0.0
279013,5,1,0.2
279015,76,1,0.013157894736842105
279017,2,1,0.5
279019,9,0,0.0
279020,2,0,0.0
279023,1,1,1.0
279024,43,0,0.0
279026,2,1,0.5
279027,3,0,0.0
279028,5,1,0.2
279031,8,1,0.125
279035,11,1,0.09090909090909091
279037,9,0,0.0
279038,2,0,0.0
279040,2,2,1.0
279041,3,0,0.0
279045,11,0,0.0
279046,45,0,0.0
279047,15,0,0.0
279050,1,0,0.0
279053,1,0,0.0
279057,64,0,0.0
279058,11,0,0.0
279060,1,0,0.0
279062,33,0,0.0
279063,9,1,0.1111111111111111
279064,2,0,0.0
279066,2,1,0.5
279068,24,0,0.0
279071,1,1,1.0
279072,2,0,0.0
279073,2,0,0.0
279074,97,1,0.010309278350515464
279076,50,0,0.0
279077,1,0,0.0
279080,2,0,0.0
279081,119,0,0.0
279086,62,0,0.0
279087,2,0,0.0
279089,4,0,0.0
279090,7,0,0.0
279091,163,0,0.0
279094,9,1,0.1111111111111111
279095,149,1,0.006711409395973154
279096,1,1,1.0
279100,45,0,0.0
279102,1,1,1.0
279104,5,1,0.2
279105,1,0,0.0
279106,5,0,0.0
279107,63,0,0.0
279109,3,1,0.3333333333333333
279110,1,0,0.0
279111,6,0,0.0
279116,1,1,1.0
279117,2,1,0.5
279119,2,0,0.0
279121,1,1,1.0
279122,16,0,0.0
279125,3,1,0.3333333333333333
279126,6,0,0.0
279127,2,1,0.5
279128,43,0,0.0
279130,1,1,1.0
279132,9,0,0.0
279135,7,0,0.0
279137,1,0,0.0
279139,5,0,0.0
279140,4,0,0.0
279141,8,1,0.125
279143,172,1,0.005813953488372093
279145,1,1,1.0
279146,1,0,0.0
279148,3,1,0.3333333333333333
279151,47,0,0.0
279153,12,0,0.0
279154,1,1,1.0
279155,3,1,0.3333333333333333
279156,17,0,0.0
279158,2,1,0.5
279160,1,0,0.0
279161,1,1,1.0
279162,154,0,0.0
279163,1,1,1.0
279164,1,1,1.0
279165,8,0,0.0
279168,37,1,0.02702702702702703
279169,5,0,0.0
279172,1,1,1.0
279173,31,0,0.0
279175,6,0,0.0
279178,4,0,0.0
279180,60,0,0.0
279182,216,0,0.0
279183,175,0,0.0
279184,3,0,0.0
279186,3,0,0.0
279187,9,1,0.1111111111111111
279192,12,0,0.0
279194,16,0,0.0
279195,3,0,0.0
279198,1,1,1.0
279201,42,0,0.0
279202,2,0,0.0
279203,60,0,0.0
279204,71,0,0.0
279206,119,0,0.0
279211,1,0,0.0
279213,167,0,0.0
279216,58,1,0.017241379310344827
279217,7,1,0.14285714285714285
279218,10,1,0.1
279221,353,1,0.0028328611898017
279223,31,1,0.03225806451612903
279225,3,1,0.3333333333333333
279227,1,1,1.0
279228,41,0,0.0
279229,6,1,0.16666666666666666
279232,1,1,1.0
279235,5,0,0.0
279240,6,0,0.0
279242,17,0,0.0
279244,2,1,0.5
279246,2,0,0.0
279249,1,0,0.0
279251,226,1,0.004424778761061947
279252,1,0,0.0
279254,67,0,0.0
279255,1,0,0.0
279257,1,0,0.0
279259,63,1,0.015873015873015872
279262,38,1,0.02631578947368421
279263,118,0,0.0
279266,54,0,0.0
279267,5,0,0.0
279268,1,0,0.0
279270,63,0,0.0
279271,168,1,0.005952380952380952
279272,26,0,0.0
279273,9,0,0.0
279274,4,0,0.0
279276,1,0,0.0
279277,8,1,0.125
279284,2,0,0.0
279287,342,0,0.0
279298,36,0,0.0
279299,14,0,0.0
279301,2,0,0.0
279305,78,0,0.0
279308,42,0,0.0
279309,9,0,0.0
279310,1,0,0.0
279311,19,0,0.0
279313,873,1,0.001145475372279496
279315,118,0,0.0
279316,44,1,0.022727272727272728
279317,2,1,0.5
279318,2,1,0.5
279319,40,0,0.0
279321,1,1,1.0
279322,46,0,0.0
279323,1,0,0.0
279325,30,1,0.03333333333333333
279326,1,1,1.0
279328,25,1,0.04
279329,5,1,0.2
279330,1,1,1.0
279334,115,1,0.008695652173913044
279335,14,0,0.0
279337,7,1,0.14285714285714285
279339,160,0,0.0
279340,2,1,0.5
279342,1,1,1.0
279343,47,0,0.0
279344,102,0,0.0
279345,4,1,0.25
279347,53,0,0.0
279348,59,0,0.0
279349,14,0,0.0
279351,97,0,0.0
279352,419,3,0.007159904534606206
279353,4,1,0.25
279354,1,0,0.0
279357,150,0,0.0
279358,7,0,0.0
279359,1,0,0.0
279361,2,2,1.0
279363,54,0,0.0
279364,103,0,0.0
279365,5,1,0.2
279368,33,0,0.0
279370,156,1,0.00641025641025641
279376,29,0,0.0
279377,6,0,0.0
279378,1,0,0.0
279379,72,1,0.013888888888888888
279382,17,1,0.058823529411764705
279383,20,0,0.0
279385,199,1,0.005025125628140704
279388,19,0,0.0
279389,1,1,1.0
279390,138,1,0.007246376811594203
279394,2,0,0.0
279396,1,1,1.0
279398,2,0,0.0
279400,16,0,0.0
279401,2,0,0.0
279402,3,0,0.0
279403,4,0,0.0
279406,95,0,0.0
279409,8,0,0.0
279412,2,0,0.0
279413,194,1,0.005154639175257732
279414,3,0,0.0
279415,2,1,0.5
279419,2,1,0.5
279421,56,1,0.017857142857142856
279424,2,1,0.5
279425,1,0,0.0
279428,30,1,0.03333333333333333
279429,8,1,0.125
279430,57,0,0.0
279431,9,0,0.0
279433,12,5,0.4166666666666667
279434,1,0,0.0
279435,11,1,0.09090909090909091
279436,15,0,0.0
279437,116,1,0.008620689655172414
279438,115,0,0.0
279440,2,1,0.5
279441,69,0,0.0
279442,359,0,0.0
279443,2,1,0.5
279447,10,0,0.0
279448,13,0,0.0
279453,1,1,1.0
279454,47,0,0.0
279455,63,1,0.015873015873015872
279459,6,1,0.16666666666666666
279461,1,1,1.0
279462,132,0,0.0
279463,1,1,1.0
279464,41,0,0.0
279465,12,0,0.0
279466,3,0,0.0
279470,2,1,0.5
279475,8,0,0.0
279477,122,1,0.00819672131147541
279479,117,0,0.0
279482,59,0,0.0
279483,1,1,1.0
279486,6,0,0.0
279487,11,0,0.0
279488,1,0,0.0
279490,24,0,0.0
279495,5,1,0.2
279496,3,1,0.3333333333333333
279497,18,0,0.0
279501,1,1,1.0
279502,3,0,0.0
279504,16,1,0.0625
279505,16,0,0.0
279506,7,0,0.0
279507,2,1,0.5
279509,1,0,0.0
279510,1,0,0.0
279516,1,0,0.0
279517,1,0,0.0
279520,2,0,0.0
279521,8,0,0.0
279522,3,0,0.0
279523,3,0,0.0
279524,1,0,0.0
279525,3,1,0.3333333333333333
279527,21,1,0.047619047619047616
279528,8,0,0.0
279529,31,0,0.0
279531,3,0,0.0
279532,1,1,1.0
279533,25,0,0.0
279534,21,0,0.0
279535,102,0,0.0
279538,4,1,0.25
279539,1,1,1.0
279542,2,0,0.0
279543,30,1,0.03333333333333333
279545,61,0,0.0
279547,11,0,0.0
279548,2,0,0.0
279551,2,0,0.0
279555,7,1,0.14285714285714285
279557,3,0,0.0
279558,18,0,0.0
279560,44,0,0.0
279563,12,1,0.08333333333333333
279564,1,1,1.0
279565,1,1,1.0
279567,1,1,1.0
279569,1,1,1.0
279570,3,0,0.0
279572,26,0,0.0
279577,15,1,0.06666666666666667
279580,6,1,0.16666666666666666
279581,42,2,0.047619047619047616
279582,2,0,0.0
279585,8,1,0.125
279587,130,0,0.0
279589,13,0,0.0
279590,5,0,0.0
279591,6,0,0.0
279592,1,1,1.0
279593,25,0,0.0
279594,1,1,1.0
279596,55,0,0.0
279597,1,1,1.0
279600,1,1,1.0
279602,2,1,0.5
279604,7,1,0.14285714285714285
279605,13,0,0.0
279606,5,1,0.2
279608,7,1,0.14285714285714285
279609,4,1,0.25
279611,174,1,0.005747126436781609
279612,1,1,1.0
279614,1,0,0.0
279615,7,1,0.14285714285714285
279617,9,0,0.0
279618,3,0,0.0
279619,1,1,1.0
279621,21,0,0.0
279624,39,0,0.0
279625,31,0,0.0
279626,4,0,0.0
279631,4,0,0.0
279632,326,1,0.003067484662576687
279633,4,0,0.0
279634,1,0,0.0
279635,13,0,0.0
279641,7,1,0.14285714285714285
279644,2,0,0.0
279646,1,1,1.0
279647,1,0,0.0
279648,4,0,0.0
279650,20,0,0.0
279651,77,0,0.0
279653,1,1,1.0
279656,4,0,0.0
279657,13,0,0.0
279660,8,2,0.25
279662,1,0,0.0
279663,3,0,0.0
279664,16,0,0.0
279665,138,0,0.0
279666,1,1,1.0
279668,3,0,0.0
279674,52,0,0.0
279676,1,1,1.0
279677,2,0,0.0
279678,204,0,0.0
279679,55,1,0.01818181818181818
279680,41,0,0.0
279684,12,1,0.08333333333333333
279686,24,0,0.0
279688,76,1,0.013157894736842105
279693,15,1,0.06666666666666667
279695,1,1,1.0
279697,2,0,0.0
279698,1,1,1.0
279700,12,1,0.08333333333333333
279701,3,0,0.0
279703,32,0,0.0
279707,2,0,0.0
279709,1,1,1.0
279710,1,1,1.0
279713,15,1,0.06666666666666667
279714,1,1,1.0
279715,229,0,0.0
279718,1,1,1.0
279721,2,0,0.0
279722,94,1,0.010638297872340425
279724,1,1,1.0
279727,12,1,0.08333333333333333
279728,4,0,0.0
279729,47,0,0.0
279730,138,0,0.0
279733,7,1,0.14285714285714285
279734,1,0,0.0
279736,38,1,0.02631578947368421
279738,3,0,0.0
279740,2,1,0.5
279741,17,1,0.058823529411764705
279744,27,0,0.0
279745,6,4,0.6666666666666666
279747,14,0,0.0
279749,3,1,0.3333333333333333
279752,10,1,0.1
279753,1,1,1.0
279755,7,0,0.0
279758,1,1,1.0
279760,390,0,0.0
279761,1,0,0.0
279763,1,1,1.0
279765,2,0,0.0
279769,38,1,0.02631578947368421
279770,1,1,1.0
279775,5,0,0.0
279779,2,2,1.0
279781,6,0,0.0
279782,31,0,0.0
279783,150,0,0.0
279784,2,1,0.5
279785,3,0,0.0
279786,3,1,0.3333333333333333
279788,4,0,0.0
279791,144,0,0.0
279792,5,0,0.0
279794,134,1,0.007462686567164179
279796,4,2,0.5
279797,1,0,0.0
279805,2,1,0.5
279806,22,1,0.045454545454545456
279809,21,0,0.0
279811,4,1,0.25
279813,4,0,0.0
279815,50,0,0.0
279816,1,1,1.0
279818,7,1,0.14285714285714285
279821,13,0,0.0
279822,6,0,0.0
279823,3,0,0.0
279824,1,0,0.0
279825,1,0,0.0
279826,11,0,0.0
279828,145,0,0.0
279829,38,0,0.0
279832,3,0,0.0
279834,1,0,0.0
279835,1,0,0.0
279837,1,0,0.0
279839,1,1,1.0
279841,23,1,0.043478260869565216
279842,18,1,0.05555555555555555
279843,3,1,0.3333333333333333
279845,3,1,0.3333333333333333
279846,14,0,0.0
279848,2,1,0.5
279849,2,0,0.0
279850,2,0,0.0
279851,1,1,1.0
279852,99,1,0.010101010101010102
279853,2,0,0.0
279854,139,0,0.0
279856,48,1,0.020833333333333332
279857,1,0,0.0
279859,1,0,0.0
279860,37,0,0.0
279861,6,3,0.5
279866,1,0,0.0
279868,20,1,0.05
279869,83,1,0.012048192771084338
279870,1,0,0.0
279872,33,0,0.0
279873,5,1,0.2
279874,15,0,0.0
279877,2,1,0.5
279880,121,0,0.0
279881,3,0,0.0
279883,8,0,0.0
279884,145,0,0.0
279889,1,1,1.0
279890,3,1,0.3333333333333333
279891,1,0,0.0
279894,7,0,0.0
279897,2,1,0.5
279899,3,0,0.0
279900,10,0,0.0
279902,32,0,0.0
279904,8,1,0.125
279905,1,1,1.0
279907,16,1,0.0625
279910,18,1,0.05555555555555555
279911,104,0,0.0
279913,1,0,0.0
279915,1,1,1.0
279917,105,1,0.009523809523809525
279920,3,1,0.3333333333333333
279922,2,1,0.5
279923,1,0,0.0
279924,1,0,0.0
279928,2,1,0.5
279929,48,0,0.0
279935,7,0,0.0
279937,2,0,0.0
279939,141,0,0.0
279941,3,1,0.3333333333333333
279942,3,1,0.3333333333333333
279944,49,0,0.0
279945,3,0,0.0
279948,15,0,0.0
279949,3,0,0.0
279951,13,1,0.07692307692307693
279952,4,0,0.0
279953,30,0,0.0
279957,1,1,1.0
279958,1,1,1.0
279959,2,0,0.0
279962,14,0,0.0
279963,47,0,0.0
279964,44,0,0.0
279966,149,0,0.0
279970,4,0,0.0
279974,7,0,0.0
279976,79,0,0.0
279980,2,1,0.5
279984,1,0,0.0
279987,1,1,1.0
279988,11,0,0.0
279990,5,0,0.0
279991,2,1,0.5
279993,69,1,0.014492753623188406
279994,17,0,0.0
279997,20,1,0.05
280001,1,1,1.0
280003,49,0,0.0
280004,3,0,0.0
280006,137,0,0.0
280008,3,1,0.3333333333333333
280009,1,1,1.0
280011,118,1,0.00847457627118644
280012,1,0,0.0
280015,2,1,0.5
280016,52,0,0.0
280017,12,1,0.08333333333333333
280018,117,0,0.0
280020,3,1,0.3333333333333333
280022,1,1,1.0
280025,3,0,0.0
280026,2,1,0.5
280027,27,0,0.0
280030,10,1,0.1
280031,1,1,1.0
280033,727,0,0.0
280039,18,1,0.05555555555555555
280040,3,0,0.0
280041,6,0,0.0
280042,15,0,0.0
280043,103,0,0.0
280045,224,0,0.0
280047,1,1,1.0
280049,1,1,1.0
280050,1,1,1.0
280051,13,0,0.0
280052,174,1,0.005747126436781609
280055,88,1,0.011363636363636364
280056,2,0,0.0
280057,2,0,0.0
280058,18,1,0.05555555555555555
280061,1,0,0.0
280062,1,1,1.0
280064,1,0,0.0
280066,1,1,1.0
280067,24,0,0.0
280070,2,1,0.5
280071,3,0,0.0
280073,46,1,0.021739130434782608
280075,4,0,0.0
280076,157,0,0.0
280078,2,0,0.0
280079,1,0,0.0
280080,267,0,0.0
280081,211,0,0.0
280082,1,1,1.0
280083,28,0,0.0
280086,10,0,0.0
280088,3,0,0.0
280090,3,1,0.3333333333333333
280091,11,0,0.0
280092,6,1,0.16666666666666666
280095,2,0,0.0
280097,2,2,1.0
280101,5,0,0.0
280102,26,0,0.0
280106,217,0,0.0
280107,2,0,0.0
280111,81,1,0.012345679012345678
280112,28,0,0.0
280114,105,0,0.0
280120,3,0,0.0
280121,1,0,0.0
280124,1,1,1.0
280125,12,1,0.08333333333333333
280126,21,1,0.047619047619047616
280127,11,0,0.0
280128,2,1,0.5
280129,16,0,0.0
280133,5,0,0.0
280135,71,1,0.014084507042253521
280136,2,1,0.5
280137,429,0,0.0
280138,2,1,0.5
280139,4,1,0.25
280140,13,0,0.0
280141,20,1,0.05
280142,92,0,0.0
280144,14,0,0.0
280145,1,1,1.0
280146,105,1,0.009523809523809525
280147,4,1,0.25
280148,1,0,0.0
280149,78,0,0.0
280151,1,1,1.0
280152,11,0,0.0
280153,1,1,1.0
280154,5,1,0.2
280157,16,0,0.0
280158,1,0,0.0
280159,66,0,0.0
280162,4,0,0.0
280163,1,0,0.0
280164,51,0,0.0
280166,219,0,0.0
280168,2,2,1.0
280170,3,1,0.3333333333333333
280172,1,0,0.0
280174,38,1,0.02631578947368421
280175,25,1,0.04
280177,110,0,0.0
280179,5,0,0.0
280183,8,0,0.0
280187,1,0,0.0
280189,4,1,0.25
280192,124,0,0.0
280194,14,0,0.0
280195,70,0,0.0
280196,2,0,0.0
280197,2,0,0.0
280198,15,0,0.0
280199,129,1,0.007751937984496124
280201,63,0,0.0
280202,29,1,0.034482758620689655
280203,46,0,0.0
280205,651,0,0.0
280206,117,0,0.0
280209,4,0,0.0
280211,2,1,0.5
280212,98,0,0.0
280213,21,1,0.047619047619047616
280215,31,1,0.03225806451612903
280220,25,1,0.04
280221,1,0,0.0
280222,2,0,0.0
280225,1,1,1.0
280226,1,0,0.0
280227,1,0,0.0
280228,1,0,0.0
280229,6,0,0.0
280231,2,0,0.0
280232,3,1,0.3333333333333333
280235,2,1,0.5
280239,8,0,0.0
280240,2,1,0.5
280243,26,1,0.038461538461538464
280248,2,1,0.5
280251,4,1,0.25
280253,1,1,1.0
280254,29,0,0.0
280255,1,0,0.0
280256,1,1,1.0
280257,3,1,0.3333333333333333
280258,23,0,0.0
280259,5,0,0.0
280260,8,0,0.0
280261,5,0,0.0
280262,29,1,0.034482758620689655
280263,187,1,0.0053475935828877
280265,2,1,0.5
280269,20,1,0.05
280271,4,0,0.0
280273,4,0,0.0
280274,79,0,0.0
280276,2,2,1.0
280277,109,0,0.0
280279,21,0,0.0
280280,535,1,0.001869158878504673
280282,2,0,0.0
280283,65,0,0.0
280284,23,0,0.0
280286,20,0,0.0
280287,405,1,0.0024691358024691358
280293,25,1,0.04
280296,6,0,0.0
280298,26,1,0.038461538461538464
280299,29,1,0.034482758620689655
280301,121,1,0.008264462809917356
280302,382,0,0.0
280303,9,0,0.0
280304,14,0,0.0
280307,20,0,0.0
280310,189,0,0.0
280312,117,0,0.0
280314,2,1,0.5
280316,113,1,0.008849557522123894
280317,2,1,0.5
280319,1,0,0.0
280320,4,0,0.0
280321,2,2,1.0
280322,1,1,1.0
280326,5,0,0.0
280327,17,0,0.0
280331,1,0,0.0
280332,6,1,0.16666666666666666
280333,172,0,0.0
280334,17,0,0.0
280337,8,1,0.125
280338,4,0,0.0
280339,7,1,0.14285714285714285
280340,2,1,0.5
280341,4,1,0.25
280342,1,1,1.0
280343,1,0,0.0
280344,20,1,0.05
280346,6,0,0.0
280348,15,1,0.06666666666666667
280350,4,1,0.25
280351,172,0,0.0
280354,55,0,0.0
280359,3,0,0.0
280361,2,1,0.5
280362,29,0,0.0
280364,1,1,1.0
280365,1,1,1.0
280369,2,1,0.5
280373,8,0,0.0
280376,25,1,0.04
280378,1,1,1.0
280380,11,0,0.0
280381,35,0,0.0
280382,2,1,0.5
280387,3,1,0.3333333333333333
280390,1,1,1.0
280391,13,0,0.0
280393,203,0,0.0
280394,19,0,0.0
280396,79,0,0.0
280397,7,1,0.14285714285714285
280398,26,0,0.0
280399,418,0,0.0
280402,25,0,0.0
280403,6,0,0.0
280406,1,0,0.0
280407,10,0,0.0
280408,2,1,0.5
280409,1,1,1.0
280410,4,0,0.0
280411,143,0,0.0
280412,4,0,0.0
280414,114,1,0.008771929824561403
280415,87,1,0.011494252873563218
280416,3,1,0.3333333333333333
280417,7,0,0.0
280418,103,0,0.0
280420,189,0,0.0
280422,28,0,0.0
280423,9,1,0.1111111111111111
280425,1,1,1.0
280428,275,0,0.0
280429,1,1,1.0
280431,41,0,0.0
280433,21,1,0.047619047619047616
280435,1,1,1.0
280436,43,0,0.0
280437,10,0,0.0
280439,4,0,0.0
280440,17,0,0.0
280443,172,0,0.0
280445,14,1,0.07142857142857142
280448,3,1,0.3333333333333333
280449,2,0,0.0
280452,2,1,0.5
280455,5,1,0.2
280459,22,1,0.045454545454545456
280460,2,2,1.0
280461,2,0,0.0
280462,74,0,0.0
280463,4,0,0.0
280466,2,0,0.0
280467,10,0,0.0
280468,2,1,0.5
280473,1,0,0.0
280477,103,0,0.0
280478,7,0,0.0
280479,13,0,0.0
280480,1,1,1.0
280482,265,1,0.0037735849056603774
280483,3,0,0.0
280484,134,0,0.0
280485,3,0,0.0
280486,4,1,0.25
280488,2,1,0.5
280489,143,0,0.0
280491,16,1,0.0625
280494,1,0,0.0
280496,2,0,0.0
280497,5,0,0.0
280499,46,1,0.021739130434782608
280500,3,1,0.3333333333333333
280501,2,1,0.5
280502,114,0,0.0
280504,1,0,0.0
280509,24,0,0.0
280510,3,1,0.3333333333333333
280511,52,0,0.0
280513,22,0,0.0
280516,5,0,0.0
280517,104,0,0.0
280518,4,0,0.0
280520,1,0,0.0
280521,3,1,0.3333333333333333
280522,5,0,0.0
280523,8,1,0.125
280524,4,2,0.5
280525,42,0,0.0
280526,119,0,0.0
280527,9,1,0.1111111111111111
280528,25,1,0.04
280529,46,1,0.021739130434782608
280531,18,1,0.05555555555555555
280533,213,0,0.0
280534,24,0,0.0
280535,157,0,0.0
280536,12,1,0.08333333333333333
280539,19,0,0.0
280542,8,1,0.125
280548,28,0,0.0
280550,5,1,0.2
280552,1,1,1.0
280553,26,0,0.0
280555,13,1,0.07692307692307693
280559,217,0,0.0
280562,39,1,0.02564102564102564
280565,4,4,1.0
280567,8,5,0.625
280570,13,0,0.0
280571,2,0,0.0
280572,8,1,0.125
280573,20,0,0.0
280575,1,1,1.0
280581,175,0,0.0
280582,1,0,0.0
280583,109,2,0.01834862385321101
280584,3,1,0.3333333333333333
280588,1,0,0.0
280589,75,0,0.0
280590,1,1,1.0
280591,9,1,0.1111111111111111
280593,2,0,0.0
280594,18,1,0.05555555555555555
280595,38,0,0.0
280596,4,1,0.25
280597,3,0,0.0
280599,39,1,0.02564102564102564
280601,1,0,0.0
280602,3,0,0.0
280603,18,0,0.0
280604,10,0,0.0
280605,687,1,0.001455604075691412
280606,2,0,0.0
280607,5,1,0.2
280608,4,0,0.0
280610,119,0,0.0
280611,6,0,0.0
280612,2,0,0.0
280614,106,0,0.0
280616,121,0,0.0
280617,2,1,0.5
280619,37,1,0.02702702702702703
280620,1,1,1.0
280622,17,0,0.0
280623,10,3,0.3
280624,1,1,1.0
280625,18,0,0.0
280627,1,0,0.0
280628,5,0,0.0
280629,3,0,0.0
280630,4,1,0.25
280631,66,0,0.0
280632,3,0,0.0
280634,40,1,0.025
280635,59,0,0.0
280636,3,1,0.3333333333333333
280637,39,0,0.0
280639,109,0,0.0
280642,5,0,0.0
280643,1,1,1.0
280644,4,0,0.0
280646,21,0,0.0
280649,7,1,0.14285714285714285
280650,1,1,1.0
280653,10,0,0.0
280654,44,1,0.022727272727272728
280656,14,0,0.0
280658,3,1,0.3333333333333333
280661,388,0,0.0
280664,8,0,0.0
280668,16,0,0.0
280671,141,0,0.0
280673,1,1,1.0
280674,4,0,0.0
280677,2,1,0.5
280678,2,1,0.5
280680,3,0,0.0
280681,9,0,0.0
280682,1,1,1.0
280684,25,0,0.0
280685,58,0,0.0
280686,7,0,0.0
280687,667,0,0.0
280688,1,1,1.0
280691,79,0,0.0
280694,9,0,0.0
280695,2,0,0.0
280698,153,0,0.0
280702,1,1,1.0
280703,4,0,0.0
280705,1,1,1.0
280706,2,0,0.0
280707,3,1,0.3333333333333333
280709,209,0,0.0
280710,1,0,0.0
280713,70,0,0.0
280714,1,1,1.0
280716,38,0,0.0
280721,3,1,0.3333333333333333
280722,49,1,0.02040816326530612
280726,10,0,0.0
280728,105,2,0.01904761904761905
280729,2,1,0.5
280730,1,1,1.0
280732,1,0,0.0
280735,2,1,0.5
280738,3,1,0.3333333333333333
280739,2,1,0.5
280745,2,0,0.0
280747,5,1,0.2
280749,10,1,0.1
280756,1,0,0.0
280758,202,0,0.0
280761,3,0,0.0
280762,20,0,0.0
280764,5,1,0.2
280768,1,0,0.0
280770,167,1,0.005988023952095809
280772,428,1,0.002336448598130841
280773,18,12,0.6666666666666666
280774,7,0,0.0
280775,1,0,0.0
280776,2,1,0.5
280777,1,1,1.0
280779,157,1,0.006369426751592357
280780,1,1,1.0
280782,6,1,0.16666666666666666
280783,102,0,0.0
